    1.610000e+00    1.049935e-01    1.049935e-01    1.024340e-11 
    1.620000e+00    1.049952e-01    1.049952e-01    1.017554e-11 
    1.630000e+00    1.049913e-01    1.049913e-01    1.010778e-11 
    1.640000e+00    1.049820e-01    1.049820e-01    1.004012e-11 
    1.650000e+00    1.049673e-01    1.049673e-01    9.972592e-12 
    1.660000e+00    1.049472e-01    1.049472e-01    9.905202e-12 
    1.670000e+00    1.049219e-01    1.049219e-01    9.837950e-12 
    1.680000e+00    1.048913e-01    1.048913e-01    9.770781e-12 
    1.690000e+00    1.048555e-01    1.048555e-01    9.703779e-12 
    1.700000e+00    1.048147e-01    1.048147e-01    9.636916e-12 
    1.710000e+00    1.047688e-01    1.047688e-01    9.570206e-12 
    1.720000e+00    1.047179e-01    1.047179e-01    9.503634e-12 
    1.730000e+00    1.046621e-01    1.046621e-01    9.437270e-12 
    1.740000e+00    1.046014e-01    1.046014e-01    9.371073e-12 
    1.750000e+00    1.045359e-01    1.045359e-01    9.305057e-12 
    1.760000e+00    1.044656e-01    1.044656e-01    9.239276e-12 
    1.770000e+00    1.043907e-01    1.043907e-01    9.173676e-12 
    1.780000e+00    1.043111e-01    1.043111e-01    9.108339e-12 
    1.790000e+00    1.042270e-01    1.042270e-01    9.043225e-12 
    1.800000e+00    1.041383e-01    1.041383e-01    8.978318e-12 
    1.810000e+00    1.040452e-01    1.040452e-01    8.913661e-12 
    1.820000e+00    1.039476e-01    1.039476e-01    8.849269e-12 
    1.830000e+00    1.038457e-01    1.038457e-01    8.785112e-12 
    1.840000e+00    1.037395e-01    1.037395e-01    8.721232e-12 
    1.850000e+00    1.036291e-01    1.036291e-01    8.657616e-12 
    1.860000e+00    1.035145e-01    1.035145e-01    8.594278e-12 
    1.870000e+00    1.033958e-01    1.033958e-01    8.531162e-12 
    1.880000e+00    1.032730e-01    1.032730e-01    8.468351e-12 
    1.890000e+00    1.031462e-01    1.031462e-01    8.405804e-12 
    1.900000e+00    1.030154e-01    1.030154e-01    8.343534e-12 
    1.910000e+00    1.028807e-01    1.028807e-01    8.281528e-12 
    1.920000e+00    1.027422e-01    1.027422e-01    8.219814e-12 
    1.930000e+00    1.025998e-01    1.025998e-01    8.158377e-12 
    1.940000e+00    1.024537e-01    1.024537e-01    8.097245e-12 
    1.950000e+00    1.023039e-01    1.023039e-01    8.036433e-12 
    1.960000e+00    1.021505e-01    1.021505e-01    7.975856e-12 
    1.970000e+00    1.019935e-01    1.019935e-01    7.915613e-12 
    1.980000e+00    1.018330e-01    1.018330e-01    7.855716e-12 
    1.990000e+00    1.016689e-01    1.016689e-01    7.796097e-12 
    2.000000e+00    1.015015e-01    1.015015e-01    7.736825e-12 
    2.010000e+00    1.013306e-01    1.013306e-01    7.677886e-12 
    2.020000e+00    1.011564e-01    1.011564e-01    7.619308e-12 
    2.030000e+00    1.009790e-01    1.009790e-01    7.560993e-12 
    2.040000e+00    1.007983e-01    1.007983e-01    7.503054e-12 
    2.050000e+00    1.006144e-01    1.006144e-01    7.445461e-12 
    2.060000e+00    1.004274e-01    1.004274e-01    7.388201e-12 
    2.070000e+00    1.002373e-01    1.002373e-01    7.331302e-12 
    2.080000e+00    1.000441e-01    1.000441e-01    7.274750e-12 
    2.090000e+00    9.984799e-02    9.984799e-02    7.218545e-12 
